order_id,date,region,country,product_category,product_name,units_sold,unit_price,revenue,cost,profit,customer_id,customer_segment,sales_channel
106848,2025-05-29,North America,Canada,Clothing,Sneakers,2,59.56,119.12,78.81,40.31,C1359,Consumer,Online
106849,2025-05-29,Asia,China,Furniture,Office Chair,6,248.82,1492.92,980.25,512.67,C1057,Consumer,Online
106850,2025-05-29,North America,Mexico,Furniture,Office Chair,1,264.17,264.17,216.44,47.73,C1558,Consumer,Online
106851,2025-05-29,Asia,India,Electronics,Wireless Headset,1,263.58,263.58,154.24,109.34,C1702,Consumer,Retail
106852,2025-05-29,Europe,Germany,Electronics,Laptop Pro,2,275.71,551.42,334.32,217.1,C1473,Consumer,Online
106853,2025-05-29,Asia,China,Electronics,Laptop Pro,2,305.47,610.94,436.17,174.77,C1948,Consumer,Retail
106854,2025-05-29,North America,Canada,Electronics,Wireless Headset,3,345.15,1035.45,692.27,343.18,C1379,Consumer,Partner
106855,2025-05-29,North America,Mexico,Clothing,Hoodie,1,53.98,53.98,45.2,8.78,C1239,Consumer,Partner
106856,2025-05-30,South America,Chile,Office Supplies,Ballpoint Pen,3,13.18,39.54,32.94,6.6,C1299,SMB,Retail
106857,2025-05-30,North America,USA,Clothing,Hoodie,1,44.46,44.46,25.11,19.35,C1486,Consumer,Partner
106858,2025-05-30,Europe,UK,Electronics,Laptop Pro,2,325.84,651.68,538.25,113.43,C1924,SMB,Retail
106859,2025-05-30,North America,Canada,Clothing,Hoodie,3,61.54,184.62,106.39,78.23,C1700,Consumer,Partner
106860,2025-05-30,North America,Mexico,Clothing,Jacket,1,55.47,55.47,40.74,14.73,C1477,Enterprise,Retail
106861,2025-05-30,Asia,Singapore,Clothing,Jacket,2,39.27,78.54,50.53,28.01,C1740,Consumer,Online
106862,2025-05-30,Asia,Singapore,Furniture,Standing Desk,3,287.37,862.11,669.05,193.06,C1176,Consumer,Retail
106863,2025-05-30,South America,Argentina,Office Supplies,Stapler,2,11.68,23.36,17.13,6.23,C1452,Consumer,Online
106864,2025-05-30,North America,Mexico,Office Supplies,Ballpoint Pen,1,16.65,16.65,14.08,2.57,C1606,Enterprise,Online
106865,2025-05-30,Asia,India,Electronics,Smartwatch Z,3,254.48,763.44,503.09,260.35,C1458,Consumer,Retail
106866,2025-05-30,North America,USA,Electronics,Smartwatch Z,3,261.03,783.09,485.42,297.67,C1128,Enterprise,Online
106867,2025-05-30,Asia,India,Office Supplies,Notebook A4,1,11.95,11.95,9.77,2.18,C1758,SMB,Retail
106868,2025-05-30,Asia,China,Furniture,Bookshelf,4,213.59,854.36,525.28,329.08,C1200,SMB,Partner
106869,2025-05-30,Asia,Singapore,Electronics,Smartphone X,1,357.16,357.16,239.55,117.61,C1316,Enterprise,Online
106870,2025-05-30,Europe,Germany,Office Supplies,Notebook A4,2,14.13,28.26,22.2,6.06,C1941,Consumer,Retail
106871,2025-05-30,North America,Canada,Electronics,Laptop Pro,2,362.52,725.04,533.31,191.73,C1490,Consumer,Online
106872,2025-05-30,Asia,China,Electronics,Laptop Pro,3,243.26,729.78,542.06,187.72,C1509,SMB,Online
106873,2025-05-30,Europe,France,Furniture,Bookshelf,5,205.28,1026.4,755.55,270.85,C1075,Consumer,Retail
106874,2025-05-30,South America,Argentina,Electronics,Smartwatch Z,1,210.63,210.63,118.12,92.51,C1819,SMB,Retail
106875,2025-05-30,Asia,Singapore,Furniture,Standing Desk,3,296.95,890.85,603.15,287.7,C1324,Consumer,Online
106876,2025-05-30,North America,USA,Furniture,Standing Desk,4,200.19,800.76,659.53,141.23,C1754,Consumer,Retail
106877,2025-05-30,North America,USA,Electronics,Smartwatch Z,1,317.63,317.63,198.63,119.0,C1388,SMB,Retail
106878,2025-05-30,Europe,France,Electronics,Wireless Headset,1,328.05,328.05,184.19,143.86,C1873,SMB,Online
106879,2025-05-30,North America,Mexico,Clothing,Jacket,3,52.82,158.46,107.82,50.64,C1489,Consumer,Online
106880,2025-05-30,North America,Canada,Electronics,Laptop Pro,1,246.56,246.56,193.52,53.04,C1122,SMB,Online
106881,2025-05-30,North America,Mexico,Clothing,Hoodie,1,57.88,57.88,40.05,17.83,C1101,Consumer,Online
106882,2025-05-30,Europe,UK,Electronics,Laptop Pro,1,301.77,301.77,205.54,96.23,C1211,Enterprise,Retail
106883,2025-05-30,Asia,Singapore,Clothing,Jacket,2,60.83,121.66,67.57,54.09,C1903,Enterprise,Retail
106884,2025-05-30,South America,Brazil,Electronics,Smartphone X,3,374.91,1124.73,908.11,216.62,C1697,Consumer,Online
106885,2025-05-30,North America,Mexico,Electronics,Smartphone X,1,289.27,289.27,193.66,95.61,C1854,Enterprise,Online
106886,2025-05-30,Europe,France,Office Supplies,Notebook A4,4,19.38,77.52,62.55,14.97,C1564,SMB,Online
106887,2025-05-30,North America,Mexico,Office Supplies,Desk Lamp,4,12.38,49.52,34.41,15.11,C1304,SMB,Retail
106888,2025-05-31,South America,Chile,Office Supplies,Notebook A4,1,15.19,15.19,9.07,6.12,C1202,Consumer,Online
106889,2025-05-31,North America,Canada,Electronics,Smartphone X,1,296.77,296.77,226.3,70.47,C1637,Consumer,Online
106890,2025-05-31,Europe,Spain,Electronics,Smartphone X,1,222.31,222.31,128.42,93.89,C1944,SMB,Online
106891,2025-05-31,South America,Argentina,Electronics,Laptop Pro,2,302.5,605.0,352.83,252.17,C1825,Enterprise,Retail
106892,2025-05-31,Europe,Germany,Furniture,Standing Desk,2,295.96,591.92,361.47,230.45,C1155,Consumer,Retail
106893,2025-05-31,Oceania,Australia,Office Supplies,Notebook A4,5,11.82,59.1,44.27,14.83,C1264,Consumer,Online
106894,2025-05-31,Asia,India,Office Supplies,Notebook A4,3,17.2,51.6,37.91,13.69,C1854,SMB,Online
106895,2025-05-31,Asia,Singapore,Furniture,Office Chair,2,309.86,619.72,518.62,101.1,C1608,SMB,Online
106896,2025-05-31,North America,Mexico,Furniture,Office Chair,1,246.08,246.08,160.42,85.66,C1328,Consumer,Retail
106897,2025-05-31,Asia,India,Furniture,Office Chair,1,190.43,190.43,135.3,55.13,C1295,SMB,Retail
106898,2025-05-31,Asia,India,Clothing,Hoodie,1,59.51,59.51,43.16,16.35,C1852,Consumer,Retail
106899,2025-05-31,South America,Argentina,Electronics,Laptop Pro,1,245.02,245.02,160.22,84.8,C1744,Consumer,Online
106900,2025-05-31,South America,Argentina,Clothing,Hoodie,4,43.44,173.76,100.89,72.87,C1239,SMB,Retail
106901,2025-05-31,Asia,China,Office Supplies,Notebook A4,3,11.41,34.23,21.71,12.52,C1629,Consumer,Online
106902,2025-05-31,North America,Mexico,Electronics,Laptop Pro,2,262.43,524.86,330.53,194.33,C1032,Consumer,Retail
106903,2025-05-31,Asia,India,Electronics,Smartphone X,4,239.03,956.12,601.15,354.97,C1700,Consumer,Online
106904,2025-05-31,Asia,India,Furniture,Standing Desk,1,229.7,229.7,145.74,83.96,C1558,SMB,Online
106905,2025-05-31,Asia,Japan,Office Supplies,Notebook A4,1,19.35,19.35,14.21,5.14,C1340,Enterprise,Retail
106906,2025-05-31,Asia,Japan,Office Supplies,Ballpoint Pen,2,12.45,24.9,19.5,5.4,C1338,Enterprise,Online
106907,2025-05-31,North America,Mexico,Office Supplies,Stapler,3,10.98,32.94,25.53,7.41,C1846,Consumer,Partner
106908,2025-05-31,Asia,India,Electronics,Wireless Headset,1,367.5,367.5,273.22,94.28,C1951,Consumer,Online
106909,2025-05-31,Asia,China,Electronics,Wireless Headset,2,255.41,510.82,406.45,104.37,C1901,SMB,Online
106910,2025-05-31,South America,Argentina,Clothing,Polo Shirt,2,42.84,85.68,64.97,20.71,C1189,Consumer,Retail
106911,2025-05-31,Asia,Singapore,Office Supplies,Notebook A4,1,16.73,16.73,13.46,3.27,C1205,Consumer,Online
106912,2025-05-31,South America,Chile,Office Supplies,Notebook A4,2,12.74,25.48,17.57,7.91,C1339,Consumer,Online
106913,2025-05-31,Europe,France,Clothing,Hoodie,1,38.18,38.18,21.34,16.84,C1690,SMB,Retail
106914,2025-05-31,Asia,Japan,Furniture,Filing Cabinet,2,303.64,607.28,381.75,225.53,C1673,Enterprise,Online
106915,2025-05-31,Europe,UK,Clothing,Polo Shirt,1,55.18,55.18,45.96,9.22,C1505,SMB,Partner
106916,2025-05-31,Europe,Spain,Electronics,Smartwatch Z,2,265.37,530.74,359.78,170.96,C1158,Consumer,Retail
106917,2025-05-31,North America,Canada,Clothing,Jacket,3,61.17,183.51,103.38,80.13,C1770,SMB,Partner
106918,2025-06-01,Europe,UK,Furniture,Office Chair,1,283.17,283.17,240.56,42.61,C1604,Consumer,Online
106919,2025-06-01,Asia,China,Furniture,Standing Desk,3,254.98,764.94,542.75,222.19,C1926,SMB,Retail
106920,2025-06-01,Asia,Japan,Furniture,Filing Cabinet,1,341.89,341.89,227.27,114.62,C1180,Consumer,Online
106921,2025-06-01,Oceania,Australia,Office Supplies,Stapler,5,12.26,61.3,43.44,17.86,C1376,SMB,Online
106922,2025-06-01,Europe,Germany,Clothing,Jacket,1,40.08,40.08,27.17,12.91,C1497,Consumer,Retail
106923,2025-06-01,North America,USA,Office Supplies,Ballpoint Pen,1,12.27,12.27,10.04,2.23,C1240,Consumer,Online
106924,2025-06-01,Europe,France,Furniture,Bookshelf,2,264.69,529.38,311.82,217.56,C1413,Consumer,Online
106925,2025-06-01,Oceania,Australia,Furniture,Bookshelf,2,194.36,388.72,281.87,106.85,C1300,SMB,Online
106926,2025-06-01,Asia,Singapore,Clothing,Polo Shirt,3,43.28,129.84,81.89,47.95,C1106,Consumer,Online
106927,2025-06-01,North America,Canada,Clothing,Jacket,3,40.98,122.94,96.64,26.3,C1915,Consumer,Partner
106928,2025-06-01,Oceania,New Zealand,Furniture,Bookshelf,3,236.7,710.1,477.13,232.97,C1598,SMB,Online
106929,2025-06-01,Asia,India,Furniture,Standing Desk,4,296.88,1187.52,747.89,439.63,C1220,SMB,Online
106930,2025-06-01,Asia,Japan,Clothing,Polo Shirt,2,51.71,103.42,67.5,35.92,C1936,Consumer,Retail
106931,2025-06-01,Oceania,Australia,Clothing,Hoodie,2,60.39,120.78,78.92,41.86,C1869,Consumer,Retail
106932,2025-06-01,Oceania,New Zealand,Furniture,Filing Cabinet,1,353.53,353.53,258.2,95.33,C1540,SMB,Online
106933,2025-06-01,Europe,Germany,Electronics,Smartphone X,3,278.65,835.95,494.97,340.98,C1690,Enterprise,Retail
106934,2025-06-01,South America,Argentina,Clothing,Jacket,1,55.52,55.52,42.65,12.87,C1727,SMB,Retail
106935,2025-06-01,North America,Mexico,Electronics,Laptop Pro,2,403.26,806.52,538.34,268.18,C1130,Consumer,Retail
106936,2025-06-01,South America,Chile,Office Supplies,Stapler,1,12.19,12.19,9.83,2.36,C1779,Consumer,Partner
106937,2025-06-01,South America,Brazil,Furniture,Filing Cabinet,1,341.48,341.48,278.92,62.56,C1170,Consumer,Retail
106938,2025-06-01,South America,Argentina,Electronics,Wireless Headset,3,405.19,1215.57,1005.73,209.84,C1540,Consumer,Retail
106939,2025-06-01,Asia,Japan,Furniture,Standing Desk,4,331.92,1327.68,732.26,595.42,C1950,SMB,Online
106940,2025-06-01,Asia,Japan,Electronics,Laptop Pro,1,361.84,361.84,200.21,161.63,C1987,SMB,Retail
106941,2025-06-02,North America,Mexico,Electronics,Smartwatch Z,2,343.12,686.24,583.13,103.11,C1870,Consumer,Online
106942,2025-06-02,North America,USA,Furniture,Office Chair,3,232.1,696.3,438.81,257.49,C1753,SMB,Partner
106943,2025-06-02,Europe,France,Electronics,Smartphone X,2,236.18,472.36,296.33,176.03,C1746,Consumer,Retail
106944,2025-06-02,Asia,Singapore,Electronics,Smartwatch Z,1,405.76,405.76,226.63,179.13,C1179,Consumer,Online
106945,2025-06-02,Asia,India,Office Supplies,Notebook A4,3,17.34,52.02,39.42,12.6,C1005,Consumer,Online
106946,2025-06-02,Asia,Singapore,Electronics,Smartphone X,3,319.82,959.46,789.76,169.7,C1428,Consumer,Partner
106947,2025-06-02,North America,Mexico,Electronics,Smartphone X,1,326.52,326.52,224.04,102.48,C1425,Consumer,Online
106948,2025-06-02,North America,Canada,Electronics,Laptop Pro,5,274.76,1373.8,821.57,552.23,C1621,Consumer,Online
106949,2025-06-02,South America,Brazil,Office Supplies,Desk Lamp,3,15.19,45.57,38.11,7.46,C1591,Enterprise,Online
106950,2025-06-02,South America,Brazil,Clothing,Sneakers,4,68.46,273.84,168.53,105.31,C1559,SMB,Online
106951,2025-06-02,Europe,Spain,Electronics,Smartphone X,1,344.72,344.72,230.6,114.12,C1741,SMB,Online
106952,2025-06-02,Asia,Singapore,Electronics,Smartphone X,1,402.02,402.02,247.29,154.73,C1605,Consumer,Partner
106953,2025-06-02,Asia,Japan,Electronics,Laptop Pro,2,418.86,837.72,478.77,358.95,C1191,SMB,Retail
106954,2025-06-02,Asia,Japan,Office Supplies,Ballpoint Pen,1,16.78,16.78,13.98,2.8,C1513,Consumer,Retail
106955,2025-06-02,Asia,China,Clothing,Hoodie,2,50.15,100.3,71.6,28.7,C1016,Consumer,Retail
106956,2025-06-02,Europe,Spain,Electronics,Smartphone X,1,294.87,294.87,237.9,56.97,C1639,Enterprise,Retail
106957,2025-06-02,Asia,India,Electronics,Wireless Headset,1,299.17,299.17,190.27,108.9,C1535,SMB,Retail
106958,2025-06-02,Asia,Singapore,Furniture,Bookshelf,1,272.05,272.05,187.45,84.6,C1217,SMB,Online
106959,2025-06-02,Asia,India,Office Supplies,Stapler,1,20.66,20.66,15.18,5.48,C1055,SMB,Online
106960,2025-06-03,Asia,Japan,Clothing,Sneakers,1,61.73,61.73,50.37,11.36,C1892,Consumer,Online
106961,2025-06-03,Oceania,New Zealand,Office Supplies,Ballpoint Pen,3,12.56,37.68,22.21,15.47,C1967,Consumer,Online
106962,2025-06-03,South America,Argentina,Clothing,Jacket,3,52.4,157.2,98.66,58.54,C1008,Consumer,Partner
106963,2025-06-03,Asia,India,Clothing,Polo Shirt,3,63.79,191.37,128.9,62.47,C1122,SMB,Retail
106964,2025-06-03,Europe,Germany,Electronics,Smartphone X,2,346.82,693.64,404.77,288.87,C1280,Enterprise,Online
106965,2025-06-03,North America,Mexico,Office Supplies,Stapler,1,16.19,16.19,12.16,4.03,C1801,Consumer,Online
106966,2025-06-03,North America,USA,Office Supplies,Ballpoint Pen,1,16.41,16.41,10.57,5.84,C1107,SMB,Online
106967,2025-06-03,Asia,China,Office Supplies,Desk Lamp,3,13.89,41.67,32.6,9.07,C1785,Consumer,Retail
106968,2025-06-03,Europe,UK,Office Supplies,Desk Lamp,4,19.82,79.28,65.85,13.43,C1272,SMB,Retail
106969,2025-06-03,Europe,UK,Electronics,Smartwatch Z,2,399.01,798.02,629.21,168.81,C1289,SMB,Retail
106970,2025-06-03,Oceania,Australia,Electronics,Laptop Pro,2,235.04,470.08,306.99,163.09,C1102,Consumer,Online
106971,2025-06-03,North America,Mexico,Furniture,Filing Cabinet,1,297.4,297.4,251.4,46.0,C1635,SMB,Online
106972,2025-06-03,North America,Mexico,Clothing,Polo Shirt,1,43.28,43.28,34.08,9.2,C1711,Consumer,Retail
106973,2025-06-03,North America,Mexico,Office Supplies,Stapler,3,14.67,44.01,24.5,19.51,C1274,Consumer,Online
106974,2025-06-03,Asia,Singapore,Office Supplies,Stapler,2,16.22,32.44,25.28,7.16,C1198,Consumer,Retail
106975,2025-06-03,North America,Canada,Electronics,Laptop Pro,2,385.49,770.98,557.55,213.43,C1731,Consumer,Retail
106976,2025-06-03,North America,USA,Clothing,Sneakers,2,65.68,131.36,105.03,26.33,C1343,SMB,Online
106977,2025-06-03,South America,Chile,Clothing,Sneakers,3,51.44,154.32,122.15,32.17,C1240,Consumer,Online
106978,2025-06-03,North America,Canada,Office Supplies,Ballpoint Pen,6,13.68,82.08,68.26,13.82,C1398,Consumer,Online
106979,2025-06-04,Asia,India,Electronics,Smartwatch Z,4,408.93,1635.72,1374.01,261.71,C1018,SMB,Online
106980,2025-06-04,Europe,UK,Furniture,Office Chair,2,247.22,494.44,411.85,82.59,C1585,Consumer,Online
106981,2025-06-04,Asia,China,Furniture,Filing Cabinet,1,232.56,232.56,148.39,84.17,C1722,SMB,Retail
106982,2025-06-04,North America,Mexico,Office Supplies,Stapler,2,17.13,34.26,26.88,7.38,C1979,SMB,Retail
106983,2025-06-04,North America,Canada,Office Supplies,Notebook A4,1,18.86,18.86,11.14,7.72,C1664,Consumer,Online
106984,2025-06-04,Oceania,New Zealand,Office Supplies,Stapler,5,15.51,77.55,63.91,13.64,C1896,Consumer,Online
106985,2025-06-04,Asia,India,Clothing,Jacket,1,46.05,46.05,36.48,9.57,C1409,Consumer,Online
106986,2025-06-04,Europe,Spain,Office Supplies,Ballpoint Pen,4,17.51,70.04,41.61,28.43,C1626,Consumer,Online
106987,2025-06-04,Europe,UK,Electronics,Laptop Pro,2,237.87,475.74,321.26,154.48,C1688,Consumer,Online
106988,2025-06-04,Europe,Germany,Electronics,Laptop Pro,1,346.93,346.93,211.67,135.26,C1075,SMB,Retail
106989,2025-06-04,North America,Mexico,Electronics,Wireless Headset,1,408.44,408.44,227.72,180.72,C1765,SMB,Online
106990,2025-06-04,Europe,Spain,Electronics,Smartwatch Z,1,348.43,348.43,213.99,134.44,C1337,Consumer,Partner
106991,2025-06-04,Asia,Singapore,Clothing,Polo Shirt,1,59.19,59.19,33.55,25.64,C1755,Consumer,Online
106992,2025-06-04,North America,USA,Clothing,Sneakers,2,63.67,127.34,83.12,44.22,C1755,Consumer,Retail
106993,2025-06-04,Europe,France,Electronics,Laptop Pro,4,270.87,1083.48,599.21,484.27,C1142,Consumer,Online
106994,2025-06-04,Oceania,New Zealand,Office Supplies,Stapler,1,12.8,12.8,7.44,5.36,C1875,Consumer,Retail
106995,2025-06-04,Europe,France,Clothing,Jacket,2,44.1,88.2,71.04,17.16,C1942,Enterprise,Online
106996,2025-06-04,North America,Mexico,Office Supplies,Notebook A4,2,16.33,32.66,27.66,5.0,C1849,Consumer,Online
106997,2025-06-04,North America,Mexico,Office Supplies,Notebook A4,1,16.52,16.52,11.14,5.38,C1305,Enterprise,Online
106998,2025-06-05,South America,Argentina,Electronics,Laptop Pro,3,314.5,943.5,722.02,221.48,C1870,Consumer,Retail
106999,2025-06-05,Europe,Spain,Electronics,Laptop Pro,1,311.56,311.56,186.4,125.16,C1265,SMB,Online
107000,2025-06-05,Europe,Germany,Furniture,Filing Cabinet,4,284.63,1138.52,865.76,272.76,C1458,Consumer,Retail
107001,2025-06-05,Asia,India,Electronics,Smartphone X,1,367.8,367.8,307.12,60.68,C1282,Consumer,Online
107002,2025-06-05,North America,USA,Electronics,Smartwatch Z,2,310.37,620.74,394.12,226.62,C1492,SMB,Online
107003,2025-06-05,Asia,India,Furniture,Office Chair,1,349.38,349.38,244.71,104.67,C1020,Consumer,Retail
107004,2025-06-05,Asia,China,Office Supplies,Desk Lamp,1,18.8,18.8,15.67,3.13,C1178,Consumer,Online
107005,2025-06-05,Oceania,Australia,Furniture,Filing Cabinet,2,317.73,635.46,463.43,172.03,C1450,Consumer,Retail
107006,2025-06-05,North America,Mexico,Office Supplies,Notebook A4,2,13.39,26.78,15.36,11.42,C1299,Consumer,Retail
107007,2025-06-05,Asia,Japan,Clothing,Jacket,3,44.6,133.8,88.33,45.47,C1173,Consumer,Online
107008,2025-06-05,Europe,Spain,Office Supplies,Ballpoint Pen,1,14.22,14.22,11.59,2.63,C1829,Enterprise,Online
107009,2025-06-05,Asia,China,Electronics,Wireless Headset,1,410.35,410.35,305.42,104.93,C1001,SMB,Online
107010,2025-06-05,North America,Canada,Electronics,Wireless Headset,1,377.81,377.81,308.37,69.44,C1272,Enterprise,Online
107011,2025-06-05,North America,USA,Clothing,Sneakers,5,43.51,217.55,137.04,80.51,C1108,Consumer,Retail
107012,2025-06-05,Asia,China,Electronics,Laptop Pro,1,313.59,313.59,203.86,109.73,C1317,Enterprise,Online
107013,2025-06-05,Asia,Japan,Clothing,Hoodie,1,67.54,67.54,45.08,22.46,C1501,Consumer,Online
107014,2025-06-05,South America,Brazil,Clothing,Hoodie,2,51.88,103.76,88.14,15.62,C1978,Consumer,Online
107015,2025-06-05,Europe,Spain,Electronics,Wireless Headset,1,413.05,413.05,327.15,85.9,C1311,Consumer,Online
107016,2025-06-05,Asia,Singapore,Office Supplies,Notebook A4,1,15.49,15.49,9.92,5.57,C1637,Consumer,Partner
107017,2025-06-05,Europe,Germany,Electronics,Smartwatch Z,5,287.61,1438.05,1152.5,285.55,C1146,Consumer,Online
107018,2025-06-05,Europe,France,Office Supplies,Desk Lamp,2,12.65,25.3,18.88,6.42,C1201,Consumer,Retail
107019,2025-06-05,Europe,Germany,Electronics,Smartphone X,7,409.28,2864.96,2426.95,438.01,C1172,SMB,Online
107020,2025-06-06,Asia,India,Office Supplies,Ballpoint Pen,2,16.69,33.38,19.59,13.79,C1692,SMB,Online
107021,2025-06-06,North America,Mexico,Electronics,Smartphone X,2,258.43,516.86,397.56,119.3,C1452,SMB,Partner
107022,2025-06-06,Asia,China,Office Supplies,Notebook A4,2,11.82,23.64,14.03,9.61,C1741,SMB,Online
107023,2025-06-06,Europe,UK,Clothing,Jacket,2,61.9,123.8,77.46,46.34,C1273,Consumer,Online
107024,2025-06-06,Asia,Japan,Electronics,Laptop Pro,1,249.46,249.46,178.0,71.46,C1183,SMB,Online
107025,2025-06-06,Europe,Germany,Furniture,Filing Cabinet,2,310.13,620.26,524.64,95.62,C1016,Consumer,Online
107026,2025-06-06,Asia,Singapore,Electronics,Laptop Pro,1,363.88,363.88,298.49,65.39,C1209,SMB,Online
107027,2025-06-06,Asia,Japan,Furniture,Standing Desk,2,330.62,661.24,527.05,134.19,C1707,SMB,Online
107028,2025-06-06,Asia,Singapore,Electronics,Laptop Pro,2,337.95,675.9,497.76,178.14,C1151,Consumer,Retail
107029,2025-06-06,Asia,Singapore,Office Supplies,Notebook A4,3,12.48,37.44,28.42,9.02,C1832,Consumer,Retail
107030,2025-06-06,North America,USA,Clothing,Hoodie,2,60.76,121.52,75.41,46.11,C1849,SMB,Online
107031,2025-06-06,South America,Argentina,Furniture,Bookshelf,1,230.47,230.47,134.87,95.6,C1081,Consumer,Online
107032,2025-06-06,Europe,Germany,Electronics,Smartwatch Z,1,350.9,350.9,279.49,71.41,C1224,SMB,Online
107033,2025-06-06,North America,USA,Electronics,Smartwatch Z,1,407.94,407.94,272.45,135.49,C1577,SMB,Partner
107034,2025-06-06,Asia,India,Office Supplies,Notebook A4,1,18.87,18.87,13.75,5.12,C1998,Enterprise,Online
107035,2025-06-06,North America,USA,Furniture,Bookshelf,1,313.41,313.41,256.0,57.41,C1747,SMB,Retail
107036,2025-06-06,South America,Chile,Electronics,Smartwatch Z,2,244.69,489.38,414.71,74.67,C1499,Consumer,Retail
107037,2025-06-06,South America,Argentina,Furniture,Standing Desk,3,257.21,771.63,631.47,140.16,C1688,SMB,Online
107038,2025-06-06,Europe,France,Clothing,Hoodie,3,51.19,153.57,126.24,27.33,C1897,SMB,Online
107039,2025-06-06,North America,Mexico,Clothing,Sneakers,1,61.05,61.05,48.58,12.47,C1984,Consumer,Partner
107040,2025-06-06,Europe,Spain,Clothing,Jacket,1,38.93,38.93,26.85,12.08,C1590,Consumer,Online
107041,2025-06-06,Europe,Spain,Office Supplies,Notebook A4,2,18.45,36.9,26.96,9.94,C1589,SMB,Retail
107042,2025-06-06,South America,Brazil,Electronics,Smartwatch Z,2,247.44,494.88,298.69,196.19,C1838,Consumer,Online
107043,2025-06-06,South America,Chile,Clothing,Jacket,3,66.43,199.29,122.85,76.44,C1445,Consumer,Retail
107044,2025-06-06,Asia,India,Furniture,Filing Cabinet,2,267.74,535.48,401.5,133.98,C1434,Consumer,Online
107045,2025-06-06,Asia,India,Electronics,Smartwatch Z,1,280.08,280.08,204.66,75.42,C1188,SMB,Online
107046,2025-06-07,Oceania,New Zealand,Clothing,Jacket,4,50.65,202.6,153.7,48.9,C1685,SMB,Online
107047,2025-06-07,Oceania,Australia,Office Supplies,Stapler,4,19.41,77.64,48.32,29.32,C1434,Consumer,Online
107048,2025-06-07,South America,Brazil,Office Supplies,Stapler,1,18.12,18.12,10.72,7.4,C1141,Consumer,Online
107049,2025-06-07,Asia,India,Electronics,Wireless Headset,1,321.95,321.95,210.35,111.6,C1400,Enterprise,Partner
107050,2025-06-07,Asia,China,Clothing,Polo Shirt,3,62.67,188.01,148.8,39.21,C1881,SMB,Online
107051,2025-06-07,North America,USA,Furniture,Standing Desk,2,281.42,562.84,386.94,175.9,C1505,Enterprise,Retail
107052,2025-06-07,Europe,France,Clothing,Jacket,2,64.23,128.46,88.67,39.79,C1743,Consumer,Retail
107053,2025-06-07,Europe,Germany,Electronics,Smartwatch Z,5,303.63,1518.15,1027.45,490.7,C1776,Consumer,Online
107054,2025-06-07,Asia,Japan,Electronics,Smartphone X,1,266.82,266.82,208.76,58.06,C1866,Consumer,Online
107055,2025-06-07,Asia,India,Office Supplies,Ballpoint Pen,4,14.18,56.72,40.08,16.64,C1409,Consumer,Partner
107056,2025-06-07,Europe,France,Furniture,Standing Desk,3,313.6,940.8,797.94,142.86,C1268,Consumer,Retail
107057,2025-06-07,Asia,India,Electronics,Smartwatch Z,1,244.99,244.99,183.75,61.24,C1752,Consumer,Online
107058,2025-06-07,North America,USA,Office Supplies,Desk Lamp,1,17.02,17.02,11.41,5.61,C1514,Enterprise,Partner
107059,2025-06-07,Asia,China,Furniture,Bookshelf,1,221.23,221.23,181.92,39.31,C1449,SMB,Online
107060,2025-06-07,South America,Chile,Electronics,Smartwatch Z,1,351.4,351.4,238.31,113.09,C1188,Consumer,Online
107061,2025-06-07,Asia,India,Electronics,Smartwatch Z,2,260.1,520.2,289.02,231.18,C1159,Consumer,Online
107062,2025-06-07,South America,Argentina,Clothing,Jacket,2,38.65,77.3,60.6,16.7,C1425,SMB,Online
107063,2025-06-07,Europe,France,Furniture,Filing Cabinet,1,355.71,355.71,221.11,134.6,C1671,Enterprise,Online
107064,2025-06-07,South America,Brazil,Clothing,Sneakers,3,49.35,148.05,89.01,59.04,C1520,Consumer,Retail
107065,2025-06-07,Europe,Spain,Clothing,Hoodie,1,59.96,59.96,50.92,9.04,C1080,Consumer,Partner
107066,2025-06-07,Europe,UK,Furniture,Office Chair,3,194.98,584.94,336.88,248.06,C1821,SMB,Online
107067,2025-06-07,North America,USA,Furniture,Filing Cabinet,1,283.19,283.19,165.01,118.18,C1535,Consumer,Online
107068,2025-06-07,North America,USA,Electronics,Wireless Headset,2,309.12,618.24,456.19,162.05,C1472,Consumer,Partner
107069,2025-06-07,Asia,India,Office Supplies,Ballpoint Pen,1,13.58,13.58,10.77,2.81,C1098,Consumer,Retail
107070,2025-06-08,North America,USA,Electronics,Smartwatch Z,1,231.92,231.92,168.88,63.04,C1948,Consumer,Partner
107071,2025-06-08,Asia,Japan,Clothing,Sneakers,1,53.24,53.24,45.21,8.03,C1369,Consumer,Online
107072,2025-06-08,Asia,Singapore,Electronics,Laptop Pro,1,361.43,361.43,274.38,87.05,C1511,Consumer,Online
107073,2025-06-08,Oceania,New Zealand,Furniture,Office Chair,1,251.79,251.79,183.38,68.41,C1298,SMB,Online
107074,2025-06-08,Asia,China,Electronics,Smartphone X,2,368.47,736.94,523.61,213.33,C1137,Consumer,Partner
107075,2025-06-08,Asia,China,Electronics,Laptop Pro,1,333.73,333.73,269.55,64.18,C1027,SMB,Online
107076,2025-06-08,Asia,China,Clothing,Polo Shirt,1,69.76,69.76,53.93,15.83,C1810,Consumer,Partner
107077,2025-06-08,North America,USA,Clothing,Jacket,3,62.37,187.11,124.2,62.91,C1813,Consumer,Retail
